,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,st_tmag,ra,dec,tfopwg_disp
3520,6.7473822,2.112,14810.0,13.1026,47.3055,730.0,5332.0,4.35,1.06,13.4167,259.098604,67.566607,PC
3521,1.6322643,1.7487724,13123.3684588,15.8543427,757.4076888,1337.9878723,5099.9,4.45,0.912575,13.0444,244.369594,46.648021,APC
3522,3.8850002,2.619787,3446.4938862,9.9555843,1087.6741854,1464.6857452,5622.4,3.98,1.68668,12.6555,243.370371,42.885503,PC
3523,3.5908038,3.027,6690.0,9.85407,462.467,1291.0,5657.0,4.3,1.18,12.8377,242.83196,47.712652,PC
3524,6.7201811,3.187,18030.0,11.5271,76.4183,823.0,4914.0,4.49,0.85,13.3925,245.992526,45.261098,PC
3525,3.6772391,4.2517064,13763.2116365,13.2496189,567.6066573,1244.8918384,5801.0,4.36,1.11792,13.1815,243.935867,48.325503,FP
3526,1.1578392,1.363,9660.0,11.2362,2519.45,1973.0,6409.0,4.4,1.18,13.3675,233.694873,79.449837,FP
3527,2.7240303,1.649,12600.0,10.9383,193.03,1038.0,5366.0,4.47,0.93,13.0531,252.593952,16.982718,PC
3528,2.1654694,3.408,4990.0,13.5615,2503.96,1970.0,5830.0,4.26,1.86,12.7862,111.211721,-62.092431,APC
3529,3.1504798,1.096,9210.0,10.0008,98.0783,876.0,5229.0,4.49,0.89,13.0022,250.276118,42.436314,PC
3530,6.5169955,2.416,930.0,2.26174,62.6073,783.0,4937.5,4.64,0.71,10.7133,249.291448,43.344761,PC
3531,2.1390271,3.556,19090.0,10.5098,2105.59,1887.0,5869.6,4.33,1.23369,13.3802,257.735006,36.452877,PC
3532,2.3079651,2.064,1650.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,11.7332,46.566185,70.214692,PC
3533,3.2175013,3.2,11871.0,16.011,1034.94,1580.0,7932.0,4.32,1.56,12.6844,29.423373,63.90459,PC
3534,3.0492435,3.627,7425.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,13.0731,23.9436,65.638786,PC
3535,4.3965758,2.827,6250.0,9.71601,350.289,1205.0,5957.0,4.3,1.23,12.5834,250.907053,36.141365,PC
3536,5.5689798,2.4584749,13019.6946537,9.4538647,100.8241904,808.1852787,4887.0,4.53,0.801525,12.8682,250.298493,38.961556,PC
3537,3.1639309,3.143,4080.0,10.5098,1083.96,1598.0,6323.0,4.33,1.23369,12.2305,25.092991,65.203879,PC
3538,1.9872259,2.486,19450.0,15.6112,1292.25,1670.0,6178.0,4.44,1.08,12.1484,19.980843,64.538054,PC
3539,1.33679,1.488,700.0,2.70732,1038.31,1581.0,5600.0,4.43748,0.98,9.6114,47.82774,-35.628068,FP
3540,3.7519831,2.891,17240.0,12.9516,297.501,1157.0,5389.0,4.43,0.97,13.3593,84.865203,81.54345,PC
3541,9.2584055,3.8583323,2039.8195589,11.7073433,811.0432719,1361.0709228,5707.0,3.64,2.53632,10.6675,21.572736,64.840007,PC
3542,4.625568,3.645,9810.0,13.2242,493.442,1313.0,5972.0,4.23,1.34,12.804,17.399896,69.732043,PC
3543,2.0714803,3.108,1660.0,9.7546,4440.11,2274.0,7047.0,3.85,2.46,11.6433,26.687843,63.612237,FP
3544,15.634183,2.888,12980.0,11.238,23.2536,611.0,5725.0,4.49,0.96,12.8934,280.779456,20.21884,PC
3545,2.8282129,2.7156974,9584.1063816,10.2763538,504.1263172,1208.522087,5257.0,4.37,1.02586,11.9705,281.83562,26.417834,PC
3546,5.6917805,5.2936792,5375.2722213,12.532863,694.6279077,1309.3561925,5783.0,4.01,1.66513,12.111,138.280617,85.271029,PC
3547,3.1774814,2.824,14190.0,13.9016,625.157,1393.0,6071.0,4.39,1.12,11.2961,217.925779,83.372706,CP
3548,2.7284428,2.201,10460.0,12.71,427.584,1266.0,5686.0,4.28,1.21,12.2523,100.081046,76.553069,PC
3549,3.2462849,1.513,9210.0,18.4686,610.063,1185.0,5895.5,4.33,1.06,11.6421,267.851204,22.661333,PC
3550,6.7992776,1.58,210.0,1.09621,30.7937,656.0,4913.8,4.54,0.73,9.1536,104.181674,-60.687954,FP
3551,3.177514,2.043,3640.0,5.10272,150.032,975.0,4740.0,4.49,0.82,12.5509,278.232233,39.637997,PC
3552,3.0038696,3.24,760.0,3.44576,1394.39,1702.0,6171.0,4.35,1.2,11.2834,277.979234,39.669309,FP
3553,7.495973,5.366,7790.0,12.6471,328.532,1186.0,5667.0,4.14,1.41,12.8687,258.431157,81.004051,PC
3554,10.471973,3.2701895,1618.7311435,3.2222586,56.3210797,698.6947703,5388.0,4.61,0.791536,12.1517,290.738474,59.431202,PC
3555,17.7046155,4.2555427,1283.7058316,2.8587599,27.963637,586.5001986,5388.0,4.61,0.791536,12.1517,290.738474,59.431202,PC
3556,4.9111786,2.6459244,606.3968298,3.4399601,561.8717441,1241.735358,6186.0,4.33,1.2372299,11.1004,297.678176,68.167662,PC
3557,4.1530015,1.395184,6980.740794,9.1841651,443.3532716,1170.3270119,5737.0,4.37,1.08847,12.9287,257.899648,47.257065,PC
3558,10.1045108,3.23,1490.0,3.3818,47.9649,733.0,5053.0,4.46,0.9,12.4983,237.986823,67.039685,PC
3559,2.7741864,2.005,1910.0,3.6487,393.387,1240.0,5636.0,4.61,0.82,12.4222,320.233103,83.022778,PC
3560,1.1789842,0.856,1160.0,5.02454,403.61,1248.0,5650.0,4.17,1.37,12.0216,319.351026,79.6107,PC
3561,4.3954123,2.306,850.0,2.02986,119.282,920.0,4836.0,4.6,0.73,11.9512,294.561939,71.574534,PC
3562,1.42744,1.973,450.0,7.86301,28512.6,3620.0,6000.2,4.36,1.33,10.0081,56.815012,-52.985207,FP
3563,3.585982,2.384,2920.0,10.5098,442.89,1278.0,6195.0,4.33,1.23369,12.1308,288.578982,59.895802,PC
3564,4.3202706,1.211,3400.0,10.5098,88.2086,853.0,6287.0,4.33,1.23369,12.7584,288.518301,56.626003,PC
3565,2.6834113,1.146,760.0,2.33576,168.322,1003.0,5221.0,4.62,0.76,11.812,297.484569,73.086464,FP
3566,12.2740928,3.532,14450.0,12.7514,50.0141,740.0,5674.0,4.4,1.05,11.2056,289.751203,82.875584,PC
3567,2.3757662,3.323,7500.0,19.1019,2544.85,1978.0,6676.0,3.9,2.2,12.9978,277.717657,19.796009,PC
3568,5.7152049,2.783,2080.0,10.4523,213.024,1064.0,5845.0,3.75,2.25,12.5452,282.204034,65.941643,PC
3569,16.3558787,4.674,1220.0,3.48406,68.1566,800.0,5740.0,4.45,1.0,11.2452,280.745794,62.818388,APC
3570,3.5322939,1.901,2450.0,3.40196,64.0026,787.0,4003.0,4.59,0.66,12.8398,269.240718,58.882622,PC
3571,14.4348737,6.023,1640.0,8.117,220.777,1073.0,5834.0,3.89,1.93,11.9824,257.667388,60.028468,PC
3572,12.320331,2.327,5790.0,5.10721,7.71974,464.0,4103.0,4.62,0.65,12.73,246.36791,66.351585,PC
3573,9.5730706,3.7949677,370.8091141,2.3053058,186.024825,941.9166541,6101.0,4.38774,1.11672,7.757,54.819538,-42.763028,CP
3574,4.040413,3.5274466,143.394396,1.5473747,587.586178,1255.7050544,6101.0,4.38774,1.11672,7.757,54.819538,-42.763028,CP
3575,0.7676706,1.057,340.0,2.98877,2825.39,2031.0,6377.0,4.17,1.53,11.1315,244.441282,69.447713,FP
3576,12.2788421,4.387,4960.0,9.64521,84.8171,845.0,5596.0,4.15,1.39,12.955,290.980736,63.557271,PC
3577,10.716487,3.4184279,1340.1224024,2.16171,27.0606425,581.7069809,4235.5,4.33,0.65,11.024,290.108847,61.085434,FA
3578,22.1575175,3.374,837.0,2.17495,12.4497,523.0,5174.0,4.58,0.79,11.101,283.889684,71.400671,PC
3579,4.8038539,2.7824259,2380.362129,4.0981388,51.6275524,683.6599416,4080.0,4.56,0.692076,12.3109,292.965281,61.882054,PC
3580,2.9855843,1.184,9990.0,10.0005,100.984,883.0,4602.0,4.48,0.82,12.8076,249.121348,57.150009,PC
3581,3.6311186,2.416,6300.0,15.6552,1145.48,1185.0,5979.9,4.33,1.63,12.4627,271.403617,47.550327,PC
3582,25.0930011,5.5344286,5820.9357478,10.3058363,62.0331918,715.7737734,5775.0,4.2,1.33728,12.6541,246.202805,60.965502,PC
3583,2.5551882,2.356,11630.0,13.5962,595.9,1376.0,5855.0,4.3,1.21,12.7376,268.37328,46.34641,PC
3584,5.201975,1.175,4990.0,9.15316,30.1871,653.0,4950.0,4.21,1.18,12.9267,246.270436,73.283495,PC
3585,1.1097378,1.737,680.0,21.4253,123100.0,5218.0,8666.0,3.80083,3.13,8.7929,64.311488,-38.844171,FP
3586,4.8952783,5.325,4730.0,14.0672,883.882,1519.0,5828.0,3.96,1.77,12.8777,241.928706,82.072535,PC
3587,2.8622679,2.646,14440.0,18.4047,1757.24,1803.0,7167.0,4.3,1.49,11.6881,267.707093,16.774858,PC
3588,2.4307782,1.708,1310.0,12.4035,506.486,1321.0,6015.0,3.45,3.3,12.0844,184.968065,83.235697,APC
3589,2.787945,1.5084757,3211.467356,7.5851475,374.4763489,1121.9560583,5375.0,4.55,0.847241,11.8522,131.233555,75.105679,PC
3590,3.4138019,2.877,9850.0,22.5559,309.683,1168.0,5150.0,4.33,2.24,11.436,279.258065,14.206599,PC
3591,4.7155974,3.4748078,11242.4339671,18.3601489,821.3764221,1365.3855665,5873.0,4.08,1.5585099,12.72,109.305384,70.780189,PC
3592,3.2428744,2.417,1470.0,2.3171,113.659,909.0,4016.0,4.72,0.58,12.3454,108.818021,81.220983,FP
3593,56.4043748,4.069,9060.0,12.5447,0.909373,272.0,6433.0,4.36,1.25,11.0383,105.404552,72.41493,CP
3594,1.9795413,2.088,2640.0,4.77367,604.981,1381.0,5275.0,4.46,0.92,12.2769,128.261476,82.024762,PC
3595,3.2724973,1.459,5320.0,5.6778,44.1281,718.0,4279.0,4.51,0.75,11.8417,281.527275,46.248566,PC
3596,3.6623918,3.7669692,12253.6582523,17.2805567,1645.9886958,1624.5252338,6600.0,4.20892,1.48532,9.6757,66.370902,-30.600436,KP
3597,6.269716,3.696,1240.0,3.86288,154.408,982.0,4812.0,4.26,1.08,10.7386,116.069722,68.826258,FP
3598,2.3382502,2.289,13090.0,11.123,438.011,1274.0,5263.0,4.45,0.94,12.8667,280.9612,48.134073,PC
3599,11.7647926,4.4338184,4428.9591948,11.5240963,287.7082031,1050.4074921,5801.0,4.01,1.69397,11.8921,216.765629,78.762732,PC
3600,4.1571604,4.348,8040.0,10.5098,773.464,1469.0,5766.9,4.33,1.23369,12.9532,75.104595,69.82074,PC
3601,0.9135968,1.247,540.0,2.17077,2079.14,1881.0,5987.0,4.58,0.89,11.2063,70.506153,79.987529,FP
3602,2.5139764,2.36,560.0,4.90303,1043.42,1583.0,6150.0,3.9,2.05,10.5893,271.493129,78.049292,FP
3603,3.7630305,3.503,1580.0,5.96705,1050.55,1586.0,6357.0,4.19,1.5,12.1943,20.407409,82.168783,PC
3604,3.8016217,3.223,8310.0,13.6371,672.585,1418.0,6244.0,4.19,1.47,10.8557,77.612879,70.391079,CP
3605,3.660032,4.7853014,7749.7203265,17.5565568,1804.5548719,1662.3109767,5988.0,3.93,1.88626,11.2633,227.532153,72.710313,CP
3606,4.6200781,2.149,3480.0,7.04607,216.021,1068.0,5999.0,4.36,1.16,12.9551,24.670602,80.433347,FP
3607,1.82488,1.757,2950.0,24.8366,3161.32,2088.0,5773.74,3.51,1.23,9.15779,36.853585,-12.03893,FP
3608,4.2511214,2.823,13830.0,11.2617,240.568,1097.0,5501.0,4.48,0.94,12.1311,96.977875,74.00813,PC
3609,3.6022715,2.752,9700.0,14.4799,582.883,1368.0,6338.0,4.21,1.45,12.5401,87.952472,71.290609,PC
3610,3.6593967,3.917,4230.0,12.1105,1001.69,1567.0,5875.0,3.92,1.86,12.6521,263.891395,35.276512,PC
3611,9.8482192,4.24,1670.0,13.8742,206.691,1056.0,6126.0,3.46,3.31,12.1158,70.100556,81.077272,FP
3612,16.9020565,5.729,14890.0,11.3763,62.5724,783.0,5442.0,4.49,0.91,11.9039,86.617798,75.045539,PC
3613,4.0664446,1.712,19740.0,12.1827,89.3911,856.0,5421.0,4.54,0.86,11.5241,39.429743,80.267384,CP
3614,0.7011578,0.932,5890.0,13.2816,4863.59,2326.0,6036.0,4.13,1.51,11.5765,274.417782,34.091383,APC
3615,2.3745416,3.17,10590.0,13.6144,1303.71,1674.0,5865.0,4.23,1.3,12.7833,83.088172,79.809132,PC
3616,3.6841446,2.967,2260.0,3.74263,286.262,1145.0,4939.0,4.55,0.79,12.0672,30.021663,77.369001,FP
3617,3.2928068,2.107,16460.0,11.9432,159.842,990.0,5037.0,4.44,0.91,12.8508,61.055097,75.496655,PC
3618,3.6112621,3.5377447,5684.0944144,13.6137403,1818.5488883,1665.5243818,6450.0,4.03776,1.68443,10.5831,62.616081,-45.898243,KP
3619,9.7938352,4.6542394,6228.3071316,13.1815999,254.8254794,1019.0147305,5737.0,4.12,1.46202,12.8051,62.520982,70.915716,PC
3620,11.6999152,3.863,2960.0,12.0929,157.492,986.0,6906.0,3.94,2.16,11.2924,287.427001,56.364271,PC
3621,1.5822588,2.964,13280.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,11.7729,280.763651,24.089703,PC
3622,4.6174254,4.5173138,9412.560054,16.6632337,1212.0072219,1504.8598368,6411.0,4.1,1.67219,11.1477,335.39347,82.216079,PC
3623,7.3446285,5.044,4210.0,12.8665,506.001,1321.0,6320.0,3.94,1.99,12.7397,332.9053,82.730642,PC
3624,3.3207642,2.487,940.0,3.02356,586.762,1371.0,6142.0,4.55,0.95,11.2473,325.636227,77.734384,PC
3625,4.461878,2.937,500.0,2.32515,459.495,1289.0,5986.0,4.45,1.04,10.7152,230.780834,76.331882,PC
3626,12.822639,3.1703392,750.9057494,3.0954065,101.3928989,809.3225377,5986.0,4.45,1.0396301,10.7152,230.780834,76.331882,PC
3627,5.289835,3.179,2330.0,7.64474,2582.58,1986.0,6655.0,4.5,1.11,11.5576,345.981898,85.443022,FP
3628,13.4167713,2.151,1780.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,12.275,264.300955,72.086479,PC
3629,0.8659846,0.891,1660.0,8.86618,1311.06,1676.0,5815.0,3.89,1.92,12.2075,115.451745,74.183878,APC
3630,7.0114,4.8,8970.0,18.1417,753.673,1459.0,6084.8,4.01,1.82,8.28222,48.854393,-2.175314,FP
3631,4.4427146,3.2966866,12220.1525687,11.7585481,375.1250027,1122.4415956,5754.0,4.41,1.04413,12.2319,111.741144,72.229339,PC
3632,4.2607797,6.4465003,3857.0364187,13.7822358,3322.0021575,1936.2869886,7409.0,4.0,2.1503201,11.9399,110.150431,72.7594,PC
3633,4.3744258,5.275,8580.0,19.4866,1159.28,1625.0,6013.0,3.86,2.05,12.095,290.391821,73.350122,PC
3634,21.5615248,5.73,3600.0,7.76454,51.2879,745.0,5644.0,4.22,1.28,12.4899,290.057677,73.989657,PC
3635,3.522843,2.874,800.0,3.93303,638.021,1400.0,5952.0,4.33,1.39,12.2779,284.884564,73.513284,PC
3636,7.1406422,1.9916579,7517.3472752,11.978218,156.6452579,902.2960634,5463.0,4.42,1.00007,12.1926,316.012586,85.878209,PC
3637,5.236124,2.622,930.0,2.94616,188.943,1032.0,5604.0,4.47,0.96,11.6431,156.22955,84.754719,PC
3638,14.793901,3.171,8150.0,8.42756,19.3352,584.0,5095.0,4.52,0.84,12.9474,285.797008,57.388177,FP
3639,29.3821476,2.9371293,6575.439488,14.7329776,41.9877466,649.2327084,6016.0,4.36,1.1547199,11.447,173.833691,79.413053,PC
3640,3.4026932,5.23,2900.0,11.5347,1695.28,1787.0,5661.0,3.77,2.18,12.7553,311.820471,76.107008,PC
3641,5.62162,2.675,580.083,3.35879,334.683,1191.0,5834.2,4.24,1.27,10.0793,110.851802,-58.696738,FP
3642,2.190225,3.151,8750.0,15.1395,1559.45,1750.0,5929.0,4.09,1.56,12.3623,337.594234,77.865504,PC
3643,3.7453991,3.327,1390.0,3.17171,428.765,1267.0,5133.0,4.56,0.81,12.4747,286.720557,81.654539,PC
3644,4.1915095,3.187,900.0,2.33252,270.353,1129.0,4996.0,4.56,0.79,12.2997,268.045217,58.366826,PC
3645,8.2713274,3.809,20740.0,14.0507,146.225,968.0,5921.0,4.5,0.97,12.6361,175.198472,79.612558,PC
3646,1.5569519,1.066,950.0,6.93656,614.242,1386.0,6464.0,3.94,2.04,12.456,275.098441,71.161935,PC
3647,2.1632835,1.362,830.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,8.0935,198.540133,-16.559329,PC
3648,3.2089372,3.1,6310.0,19.3856,1849.02,1826.0,7423.0,3.89774,2.43,9.5399,202.001393,-29.791077,APC
3649,3.6928289,3.866,5223.0,15.6542,1756.36,1803.0,7042.0,3.97,2.13,10.1793,188.565163,-35.05366,APC
3650,2.2042212,1.011,4250.0,9.78883,97.961,876.0,5702.0,4.14,1.42,10.0415,192.13314,-13.65338,FP
3651,2.5485772,3.113,1270.0,10.5098,4846.69,2324.0,4813.4,4.33,1.23369,10.3738,202.416161,-16.555127,PC
3652,2.2359865,1.5254332,19058.0137423,13.4367443,491.325955,1200.7764901,5260.0,4.51363,0.844379,10.3074,60.385539,-20.450999,KP
3653,1.5954319,1.0,473.6397437,4.3219935,10433.760937,2577.685746,7511.0,3.92857,1.92067,8.2938,136.91925,-50.640231,APC
3654,0.5992462,2.2160462,23336.7389089,2.9851107,228938.9069511,5578.9137955,31000.0,5.59998,0.18,15.951,42.812401,-73.155511,FP
3655,27.848697,3.519,343.0,2.77036,19.8693,588.0,5399.6,3.9,1.56,9.2747,45.914751,-69.747697,PC
3656,11.7915574,1.6063345,661.9685157,3.2687802,187.5928059,943.8952366,6407.0,4.35687,1.24512,9.10478,329.829884,-19.7446,PC
3657,4.9019938,1.3243804,10774.951206,2.5554145,5.0534848,382.3996541,3147.0,5.04654,0.240807,14.2612,43.828475,-79.414704,CP
3658,16.5414219,3.4223633,1098.6666331,3.3270234,23.3426364,560.6053342,4395.6,4.49,0.938435,10.7194,172.227886,-38.106977,PC
3659,12.7503356,3.297,692.0,2.17135,54.0301,755.0,5639.0,4.55041,0.88,8.985,321.108012,-29.248223,PC
3660,30.8812601,10.7723374,425.1596999,5.2996592,148.9610746,891.0210182,6047.0,3.7899,2.2319901,8.301,48.283944,-34.375416,PC
3661,10.2813284,2.4414916,37333.9631684,11.8759119,10.9982809,464.4628168,3919.0,4.63413,0.593317,13.0123,290.672257,-51.426409,FP
3662,46.9621053,5.7665722,757.7887314,2.4680695,11.3814426,468.4562934,5744.0,4.56261,0.879321,8.7601,81.348892,-44.431285,PC
3663,0.4038426,1.0592218,636.6337963,1.442393,710.634979,1316.835102,4119.1,4.73,0.555,10.5886,104.153958,-59.181309,FP
3664,15.6062307,3.6444849,659.0717891,2.1494954,29.4183635,593.9834944,5067.0,4.54195,0.816585,10.6617,40.92402,-28.343988,PC
3665,742.8561164,5.6483285,415.3404179,2.2756143,0.4671053,210.8499272,5816.0,4.37494,1.10194,8.6282,151.707956,-29.966743,PC
3666,4.2300182,1.847,3470.0,17.0408,927.501,1537.0,6064.1,4.18,1.44,11.8791,23.788129,-41.507216,PC
3667,6.5081212,5.472,8260.0,11.511,473.037,1299.0,5652.8,4.38,1.27,12.7464,35.04738,-54.10332,PC
3668,1.0432995,1.169,3260.0,6.51532,1405.89,1705.0,5943.0,4.42,1.07,12.5496,22.26623,-8.17935,APC
3669,5.4447698,1.366,5420.0,10.5098,55.9408,761.0,5890.0,4.33,1.23369,12.6802,17.632245,-34.270678,PC
3670,3.125924,2.985,18690.0,17.3686,600.297,1378.0,5828.0,4.28,1.24,12.5345,16.001037,-31.68549,PC
3671,3.9017499,1.845,27430.0,12.6062,73.9553,816.0,4665.0,4.6,0.71,12.8512,62.022558,-12.332383,PC
3672,4.746318,3.117,12470.0,12.2509,290.335,1149.0,5648.0,4.36,1.09,13.3547,59.018561,3.610113,PC
3673,4.4466179,4.511,7930.0,16.7023,1257.77,1659.0,6534.0,4.03,1.85,11.5141,99.039982,6.472367,PC
3674,2.300698,3.451,780.0,4.87824,17366.7,3198.0,5747.3,4.57,0.85,10.6152,78.447702,7.055842,FP
3675,1.027641,1.977,12630.0,10.5098,2542.32,1978.0,5640.0,4.33,1.23369,13.5569,100.367833,-3.892372,PC
3676,3.5809733,2.18,36850.0,12.0428,40.4443,702.0,3790.0,4.64,0.61,13.5011,90.474724,-13.461371,CP
3677,2.6689906,2.854,14140.0,10.5098,728.121,1447.0,5247.8,4.33,1.23369,13.519,103.310748,2.936985,PC
3678,2.9531039,2.501,16770.0,10.5098,332.97,1190.0,5304.5,4.33,1.23369,13.5854,93.334811,-11.492309,PC
3679,3.9592516,3.269,3160.0,7.85756,1272.37,1663.0,7068.0,4.35,1.39,10.9786,86.905182,4.382898,PC
3680,5.9056572,4.314,10720.0,11.5383,523.023,1332.0,5076.0,4.4,0.97,12.672,101.297015,-1.96049,PC
3681,2.4170503,3.246,7730.0,13.975,1340.72,1685.0,5796.8,4.07,1.56,13.2045,98.984253,4.713477,PC
3682,1.0681394,2.082,7290.0,19.5184,7148.75,2561.0,7248.0,3.95,2.23,13.3581,98.313616,-4.1063,FP
3683,1.72328,3.005,14180.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,13.6625,100.898906,-1.158464,PC
3684,0.8631737,1.227,6330.0,12.7525,2000.07,1863.0,6142.0,4.17,1.47,13.2977,86.682021,3.98974,PC
3685,16.067522,2.6182382,2929.6501469,4.7909617,36.1060604,625.1939631,5718.0,4.35658,0.860124,9.2711,81.853282,-14.27674,CP
3686,5.1976858,1.8810737,437.4376044,1.9257346,162.5917886,910.7399798,5718.0,4.35658,0.860124,9.2711,81.853282,-14.27674,CP
3687,1.0754208,1.01,4950.0,9.41227,358.947,1212.0,4614.0,4.16,1.17,12.9715,109.772452,-14.970588,APC
3688,2.2715616,2.741,8190.0,10.5098,1884.67,1835.0,6671.3,4.33,1.23369,12.9289,110.792422,-13.219616,PC
3689,2.3485025,1.804,3070.0,10.5098,2588.32,1987.0,8807.8,4.33,1.23369,11.974,116.382113,-25.98469,APC
3690,1.0435229,1.476,4970.0,9.09391,2148.73,1896.0,6259.0,4.34,1.23,12.6825,117.475892,-10.381904,FP
3691,3.491383,2.999,4650.0,11.154,555.531,1352.0,5936.5,4.28,1.59,11.0071,110.24951,-13.926265,PC
3692,1.0994412,1.394,3860.0,11.0223,2816.92,2029.0,6915.0,4.19,1.63,13.0896,113.836327,-11.001601,PC
3693,2.1816809,3.83,1280.0,10.5098,13037.6,2976.0,8582.7,4.08,1.23369,11.2486,111.293211,-8.620052,FP
3694,1.1870337,2.7329029,8164.5762553,10.6747149,3443.5604618,1953.7620867,6325.0,4.41,1.15885,13.5295,112.729853,-28.684266,FP
3695,2.6269521,3.503,12010.0,17.6062,2547.74,1979.0,6976.0,4.22,1.58,12.7868,118.791369,-22.611009,PC
3696,1.1471548,1.403,2670.0,3.90118,249.626,1107.0,3901.0,4.47,0.75,16.0657,113.982909,-30.748181,FP
3697,0.6333372,0.6217089,1063.7800027,4.4957089,9433.5511834,2513.555923,5999.0,4.22,1.34655,8.96,71.802796,-17.253367,PC
3698,1.9138779,2.352,18720.0,10.5098,2433.26,1956.0,7246.0,4.33,1.23369,13.475,117.353395,-14.564683,PC
3699,2.8395663,2.1,9860.0,10.5098,412.404,1255.0,5858.0,4.33,1.23369,12.8542,116.806624,-14.55819,PC
3700,0.8335712,1.509,3340.0,12.5164,3359.53,2120.0,6158.0,3.87,2.09,12.9913,110.868087,3.134948,FP
3701,7.2654708,3.568,13930.0,13.0064,181.435,1022.0,5944.0,4.43,1.05,12.8006,104.807393,-37.45202,PC
3702,1.161347,2.471,4320.0,10.7619,6500.64,2501.0,6289.0,4.11,1.62,12.2815,114.747907,-30.575281,PC
3703,1.1355486,2.63,390.0,13.0419,47965.7,4122.0,10262.0,4.33,7.04,9.7402,117.121112,-19.340207,FP
3704,2.9628955,1.909,4610.0,14.7038,1606.41,1185.0,7998.0,4.33,2.04,11.5637,116.964425,-25.567936,PC
3705,3.4169475,2.454,6880.0,13.7893,705.607,1435.0,6610.0,4.16,1.63,12.5536,107.709537,-20.055305,PC
3706,6.0219203,6.6297461,14130.5442597,19.1085522,631.2157212,1278.3924624,5932.0,4.07,1.58618,13.5444,114.566022,-23.804576,PC
3707,1.1385671,1.897,6220.0,16.0326,13181.3,2985.0,9024.0,4.19,2.0,13.5964,110.294291,-9.500598,FP
3708,3.1615697,3.1425792,17482.2328085,14.8619546,758.1026175,1338.2946709,6072.0,4.41,1.0977401,10.4408,76.081891,-6.22978,KP
3709,1.9401022,2.4525242,6596.371503,10.5098,1077.9282958,1461.3936558,5436.9,4.33,1.23369,12.6356,117.673125,-26.52598,PC
3710,3.2970252,2.279,6550.0,13.4619,2098.67,1885.0,8945.0,4.35,1.67,12.3563,117.472121,-28.353484,PC
3711,1.2247985,1.645,7640.0,8.32531,1294.24,1670.0,5699.0,4.55,0.89,13.5184,115.809569,-26.239291,FP
3712,1.820443,2.643,7330.0,16.6319,2155.48,1898.0,6079.0,3.92,1.94,13.5689,113.266602,-30.104096,PC
3713,0.908232,2.28,5020.0,8.54322,7791.46,2617.0,6481.0,4.38,1.23,13.5392,106.355066,-21.109526,PC
3714,1.6562803,0.929,5610.0,9.54495,291.778,1151.0,6044.0,4.29,1.25,13.0556,106.633113,-38.054496,FP
3715,0.402106,0.8742577,2870.3905677,14.0727563,17100.1,3185.0,6115.0,3.72,2.44753,12.7411,149.853813,-45.449353,PC
3716,3.0482015,2.433,7620.0,10.5098,464.675,1293.0,5774.7,4.33,1.23369,13.1731,134.756209,-42.186803,PC
3717,1.2732245,1.634,23100.0,13.8628,1086.11,1599.0,4973.0,4.49,0.85,13.3502,141.395946,-33.229454,PC
3718,2.8123314,4.7153653,7201.8344297,16.8822046,3098.3194662,1902.8357335,6614.0,4.05,1.84646,12.7797,148.56571,-25.093582,PC
3719,0.99114,1.623,760.0,2.1212,1463.2,1723.0,5059.0,4.61,0.75,10.5094,71.921274,-17.745004,FP
3720,10.1238604,2.239,7090.0,15.7944,79.2946,831.0,6531.0,4.05,1.81,12.6943,139.661657,-32.748719,PC
3721,3.1118943,2.761,16660.0,14.3339,406.945,1251.0,5412.6,4.33,1.08,13.6438,140.328336,-39.325017,PC
3722,3.0579913,3.125607,7764.9825702,14.2454281,1601.6545359,1613.4739633,5967.0,4.07,1.59436,12.4688,113.17513,-51.998148,PC
3723,1.0886286,2.4298631,412.1764427,8.7147619,47343.510594,3762.1392317,6127.0,3.25,4.2160501,10.7492,134.371324,-52.039581,PC
3724,1.8665254,3.109,3606.0,10.2057,2933.46,2050.0,6310.3,4.33,1.61,12.4027,130.709387,-46.213327,PC
3725,3.1518711,2.0029844,4273.7152562,6.0819008,316.5055427,1075.7592264,5093.0,4.52,0.800841,11.7519,125.806237,-45.792458,PC
3726,12.8860009,5.137673,11434.9523427,12.0983571,122.295914,848.1501366,6126.0,4.41,1.11324,12.9,111.111271,-51.697365,PC
3727,4.3539599,3.4390219,41586.4865614,23.0280318,451.4099178,1175.6079755,5883.0,4.39,1.09523,13.5597,123.912362,-50.620853,PC
3728,5.1442317,5.856,4310.0,13.8382,1708.0,1790.0,5936.0,4.18,2.09,11.548,134.433236,-38.371148,PC
3729,6.772626,4.592009,8606.4623591,19.1292,203.5541234,963.362475,4360.5,4.33,2.12,13.551,119.480728,-52.651034,PC
3730,3.60364,3.728,6281.32,14.1007,2312.7,1931.0,6896.7,4.17,1.62,11.5781,78.098877,-13.605635,FP
